gravityX,gravityY,gravityZ,accelX,accelY,accelZ,rotRateX,rotRatY,rotRateZ,attPitch,attRoll,attYaw
-0.09157183,-0.166521579,-0.981776536,0.015842468,-0.039441541,0.006846726,0.092356689,0.002012126,0.023950605,0.167300929,-0.093002492,0.007803484
-0.09157183,-0.166521579,-0.981776536,0.015842468,-0.039441541,0.006846726,0.092356689,0.002012126,0.023950605,0.167300929,-0.093002492,0.007803484
-0.090376861,-0.169075042,-0.981450796,0.024687812,-0.039161593,0.008947134,0.052070629,0.000316347,0.012480798,0.169891129,-0.091826,0.008090378
-0.090376861,-0.169075042,-0.981450796,0.024687812,-0.039161593,0.008947134,0.052070629,0.000316347,0.012480798,0.169891129,-0.091826,0.008090378
-0.090376861,-0.169075042,-0.981450796,0.024687812,-0.039161593,0.008947134,0.052070629,0.000316347,0.012480798,0.169891129,-0.091826,0.008090378
-0.090376861,-0.169075042,-0.981450796,0.024687812,-0.039161593,0.008947134,0.052070629,0.000316347,0.012480798,0.169891129,-0.091826,0.008090378
-0.090376861,-0.169075042,-0.981450796,0.024687812,-0.039161593,0.008947134,0.052070629,0.000316347,0.012480798,0.169891129,-0.091826,0.008090378
-0.090376861,-0.169075042,-0.981450796,0.024687812,-0.039161593,0.008947134,0.052070629,0.000316347,0.012480798,0.169891129,-0.091826,0.008090378
-0.090376861,-0.169075042,-0.981450796,0.024687812,-0.039161593,0.008947134,0.052070629,0.000316347,0.012480798,0.169891129,-0.091826,0.008090378
-0.090376861,-0.169075042,-0.981450796,0.024687812,-0.039161593,0.008947134,0.052070629,0.000316347,0.012480798,0.169891129,-0.091826,0.008090378
-0.090376861,-0.169075042,-0.981450796,0.024687812,-0.039161593,0.008947134,0.052070629,0.000316347,0.012480798,0.169891129,-0.091826,0.008090378
-0.090376861,-0.169075042,-0.981450796,0.024687812,-0.039161593,0.008947134,0.052070629,0.000316347,0.012480798,0.169891129,-0.091826,0.008090378
-0.090376861,-0.169075042,-0.981450796,0.024687812,-0.039161593,0.008947134,0.052070629,0.000316347,0.012480798,0.169891129,-0.091826,0.008090378
-0.090376861,-0.169075042,-0.981450796,0.024687812,-0.039161593,0.008947134,0.052070629,0.000316347,0.012480798,0.169891129,-0.091826,0.008090378
-0.090376861,-0.169075042,-0.981450796,0.024687812,-0.039161593,0.008947134,0.052070629,0.000316347,0.012480798,0.169891129,-0.091826,0.008090378
-0.090376861,-0.169075042,-0.981450796,0.024687812,-0.039161593,0.008947134,0.052070629,0.000316347,0.012480798,0.169891129,-0.091826,0.008090378
-0.090376861,-0.169075042,-0.981450796,0.024687812,-0.039161593,0.008947134,0.052070629,0.000316347,0.012480798,0.169891129,-0.091826,0.008090378
-0.090553716,-0.170217231,-0.981237054,0.003059864,-0.032297328,0.014165461,-0.013209961,0.004895809,0.000107804,0.171050118,-0.092024607,0.008554255
-0.090553716,-0.170217231,-0.981237054,0.003059864,-0.032297328,0.014165461,-0.013209961,0.004895809,0.000107804,0.171050118,-0.092024607,0.008554255
-0.090553716,-0.170217231,-0.981237054,0.003059864,-0.032297328,0.014165461,-0.013209961,0.004895809,0.000107804,0.171050118,-0.092024607,0.008554255
-0.090553716,-0.170217231,-0.981237054,0.003059864,-0.032297328,0.014165461,-0.013209961,0.004895809,0.000107804,0.171050118,-0.092024607,0.008554255
-0.090553716,-0.170217231,-0.981237054,0.003059864,-0.032297328,0.014165461,-0.013209961,0.004895809,0.000107804,0.171050118,-0.092024607,0.008554255
-0.090553716,-0.170217231,-0.981237054,0.003059864,-0.032297328,0.014165461,-0.013209961,0.004895809,0.000107804,0.171050118,-0.092024607,0.008554255
-0.090553716,-0.170217231,-0.981237054,0.003059864,-0.032297328,0.014165461,-0.013209961,0.004895809,0.000107804,0.171050118,-0.092024607,0.008554255
-0.090553716,-0.170217231,-0.981237054,0.003059864,-0.032297328,0.014165461,-0.013209961,0.004895809,0.000107804,0.171050118,-0.092024607,0.008554255
-0.090553716,-0.170217231,-0.981237054,0.003059864,-0.032297328,0.014165461,-0.013209961,0.004895809,0.000107804,0.171050118,-0.092024607,0.008554255
-0.090553716,-0.170217231,-0.981237054,0.003059864,-0.032297328,0.014165461,-0.013209961,0.004895809,0.000107804,0.171050118,-0.092024607,0.008554255
-0.090553716,-0.170217231,-0.981237054,0.003059864,-0.032297328,0.014165461,-0.013209961,0.004895809,0.000107804,0.171050118,-0.092024607,0.008554255
-0.090553716,-0.170217231,-0.981237054,0.003059864,-0.032297328,0.014165461,-0.013209961,0.004895809,0.000107804,0.171050118,-0.092024607,0.008554255
-0.090553716,-0.170217231,-0.981237054,0.003059864,-0.032297328,0.014165461,-0.013209961,0.004895809,0.000107804,0.171050118,-0.092024607,0.008554255
-0.090553716,-0.170217231,-0.981237054,0.003059864,-0.032297328,0.014165461,-0.013209961,0.004895809,0.000107804,0.171050118,-0.092024607,0.008554255
-0.090553716,-0.170217231,-0.981237054,0.003059864,-0.032297328,0.014165461,-0.013209961,0.004895809,0.000107804,0.171050118,-0.092024607,0.008554255
-0.090776965,-0.168658838,-0.981485486,0.0103174,-0.011455864,0.012628675,-0.031419206,-0.022646446,-0.001806262,0.169468854,-0.09222698,0.00821691
-0.090776965,-0.168658838,-0.981485486,0.0103174,-0.011455864,0.012628675,-0.031419206,-0.022646446,-0.001806262,0.169468854,-0.09222698,0.00821691
-0.090776965,-0.168658838,-0.981485486,0.0103174,-0.011455864,0.012628675,-0.031419206,-0.022646446,-0.001806262,0.169468854,-0.09222698,0.00821691
-0.090776965,-0.168658838,-0.981485486,0.0103174,-0.011455864,0.012628675,-0.031419206,-0.022646446,-0.001806262,0.169468854,-0.09222698,0.00821691
-0.090776965,-0.168658838,-0.981485486,0.0103174,-0.011455864,0.012628675,-0.031419206,-0.022646446,-0.001806262,0.169468854,-0.09222698,0.00821691
,,,,,,,,,,,
-0.090776965,-0.168658838,-0.981485486,0.0103174,-0.011455864,0.012628675,-0.031419206,-0.022646446,-0.001806262,0.169468854,-0.09222698,0.00821691
-0.090776965,-0.168658838,-0.981485486,0.0103174,-0.011455864,0.012628675,-0.031419206,-0.022646446,-0.001806262,0.169468854,-0.09222698,0.00821691
-0.090776965,-0.168658838,-0.981485486,0.0103174,-0.011455864,0.012628675,-0.031419206,-0.022646446,-0.001806262,0.169468854,-0.09222698,0.00821691
-0.090776965,-0.168658838,-0.981485486,0.0103174,-0.011455864,0.012628675,-0.031419206,-0.022646446,-0.001806262,0.169468854,-0.09222698,0.00821691
-0.090776965,-0.168658838,-0.981485486,0.0103174,-0.011455864,0.012628675,-0.031419206,-0.022646446,-0.001806262,0.169468854,-0.09222698,0.00821691
-0.090776965,-0.168658838,-0.981485486,0.0103174,-0.011455864,0.012628675,-0.031419206,-0.022646446,-0.001806262,0.169468854,-0.09222698,0.00821691
-0.090776965,-0.168658838,-0.981485486,0.0103174,-0.011455864,0.012628675,-0.031419206,-0.022646446,-0.001806262,0.169468854,-0.09222698,0.00821691
-0.090776965,-0.168658838,-0.981485486,0.0103174,-0.011455864,0.012628675,-0.031419206,-0.022646446,-0.001806262,0.169468854,-0.09222698,0.00821691
-0.090776965,-0.168658838,-0.981485486,0.0103174,-0.011455864,0.012628675,-0.031419206,-0.022646446,-0.001806262,0.169468854,-0.09222698,0.00821691
-0.090776965,-0.168658838,-0.981485486,0.0103174,-0.011455864,0.012628675,-0.031419206,-0.022646446,-0.001806262,0.169468854,-0.09222698,0.00821691
-0.090776965,-0.168658838,-0.981485486,0.0103174,-0.011455864,0.012628675,-0.031419206,-0.022646446,-0.001806262,0.169468854,-0.09222698,0.00821691
-0.090776965,-0.168658838,-0.981485486,0.0103174,-0.011455864,0.012628675,-0.031419206,-0.022646446,-0.001806262,0.169468854,-0.09222698,0.00821691
-0.090776965,-0.168658838,-0.981485486,0.0103174,-0.011455864,0.012628675,-0.031419206,-0.022646446,-0.001806262,0.169468854,-0.09222698,0.00821691
-0.090776965,-0.168658838,-0.981485486,0.0103174,-0.011455864,0.012628675,-0.031419206,-0.022646446,-0.001806262,0.169468854,-0.09222698,0.00821691
-0.090776965,-0.168658838,-0.981485486,0.0103174,-0.011455864,0.012628675,-0.031419206,-0.022646446,-0.001806262,0.169468854,-0.09222698,0.00821691
-0.001120203,-0.419349194,-0.907824337,-0.113335945,-0.412163645,-0.322293401,2.471817255,0.930050075,-1.118204832,0.432728311,-0.001233942,-0.039377022
-0.001120203,-0.419349194,-0.907824337,-0.113335945,-0.412163645,-0.322293401,2.471817255,0.930050075,-1.118204832,0.432728311,-0.001233942,-0.039377022
-0.001120203,-0.419349194,-0.907824337,-0.113335945,-0.412163645,-0.322293401,2.471817255,0.930050075,-1.118204832,0.432728311,-0.001233942,-0.039377022
0.068993397,-0.520160019,-0.85127753,-0.124779433,-0.44465369,-0.27486676,3.236953974,1.243727207,-2.007991314,0.547038335,0.080870128,-0.117295528
0.068993397,-0.520160019,-0.85127753,-0.124779433,-0.44465369,-0.27486676,3.236953974,1.243727207,-2.007991314,0.547038335,0.080870128,-0.117295528
0.068993397,-0.520160019,-0.85127753,-0.124779433,-0.44465369,-0.27486676,3.236953974,1.243727207,-2.007991314,0.547038335,0.080870128,-0.117295528
0.068993397,-0.520160019,-0.85127753,-0.124779433,-0.44465369,-0.27486676,3.236953974,1.243727207,-2.007991314,0.547038335,0.080870128,-0.117295528
0.068993397,-0.520160019,-0.85127753,-0.124779433,-0.44465369,-0.27486676,3.236953974,1.243727207,-2.007991314,0.547038335,0.080870128,-0.117295528
0.068993397,-0.520160019,-0.85127753,-0.124779433,-0.44465369,-0.27486676,3.236953974,1.243727207,-2.007991314,0.547038335,0.080870128,-0.117295528
0.164236456,-0.61152029,-0.773995697,-0.135549784,-0.328192651,-0.127844334,3.199598551,1.218020678,-2.707587481,0.657980593,0.209091629,-0.252720508
0.164236456,-0.61152029,-0.773995697,-0.135549784,-0.328192651,-0.127844334,3.199598551,1.218020678,-2.707587481,0.657980593,0.209091629,-0.252720508
0.164236456,-0.61152029,-0.773995697,-0.135549784,-0.328192651,-0.127844334,3.199598551,1.218020678,-2.707587481,0.657980593,0.209091629,-0.252720508
0.164236456,-0.61152029,-0.773995697,-0.135549784,-0.328192651,-0.127844334,3.199598551,1.218020678,-2.707587481,0.657980593,0.209091629,-0.252720508
0.164236456,-0.61152029,-0.773995697,-0.135549784,-0.328192651,-0.127844334,3.199598551,1.218020678,-2.707587481,0.657980593,0.209091629,-0.252720508
0.164236456,-0.61152029,-0.773995697,-0.135549784,-0.328192651,-0.127844334,3.199598551,1.218020678,-2.707587481,0.657980593,0.209091629,-0.252720508
0.164236456,-0.61152029,-0.773995697,-0.135549784,-0.328192651,-0.127844334,3.199598551,1.218020678,-2.707587481,0.657980593,0.209091629,-0.252720508
0.164236456,-0.61152029,-0.773995697,-0.135549784,-0.328192651,-0.127844334,3.199598551,1.218020678,-2.707587481,0.657980593,0.209091629,-0.252720508
0.164236456,-0.61152029,-0.773995697,-0.135549784,-0.328192651,-0.127844334,3.199598551,1.218020678,-2.707587481,0.657980593,0.209091629,-0.252720508
0.164236456,-0.61152029,-0.773995697,-0.135549784,-0.328192651,-0.127844334,3.199598551,1.218020678,-2.707587481,0.657980593,0.209091629,-0.252720508
0.164236456,-0.61152029,-0.773995697,-0.135549784,-0.328192651,-0.127844334,3.199598551,1.218020678,-2.707587481,0.657980593,0.209091629,-0.252720508
0.164236456,-0.61152029,-0.773995697,-0.135549784,-0.328192651,-0.127844334,3.199598551,1.218020678,-2.707587481,0.657980593,0.209091629,-0.252720508
0.273048609,-0.681273341,-0.679198921,-0.180214047,-0.228120148,0.050979376,3.28664875,0.904471636,-3.283355951,0.749500667,0.382242837,-0.453561167
0.273048609,-0.681273341,-0.679198921,-0.180214047,-0.228120148,0.050979376,3.28664875,0.904471636,-3.283355951,0.749500667,0.382242837,-0.453561167
0.273048609,-0.681273341,-0.679198921,-0.180214047,-0.228120148,0.050979376,3.28664875,0.904471636,-3.283355951,0.749500667,0.382242837,-0.453561167
0.273048609,-0.681273341,-0.679198921,-0.180214047,-0.228120148,0.050979376,3.28664875,0.904471636,-3.283355951,0.749500667,0.382242837,-0.453561167
0.273048609,-0.681273341,-0.679198921,-0.180214047,-0.228120148,0.050979376,3.28664875,0.904471636,-3.283355951,0.749500667,0.382242837,-0.453561167
0.273048609,-0.681273341,-0.679198921,-0.180214047,-0.228120148,0.050979376,3.28664875,0.904471636,-3.283355951,0.749500667,0.382242837,-0.453561167
0.273048609,-0.681273341,-0.679198921,-0.180214047,-0.228120148,0.050979376,3.28664875,0.904471636,-3.283355951,0.749500667,0.382242837,-0.453561167
0.273048609,-0.681273341,-0.679198921,-0.180214047,-0.228120148,0.050979376,3.28664875,0.904471636,-3.283355951,0.749500667,0.382242837,-0.453561167
0.273048609,-0.681273341,-0.679198921,-0.180214047,-0.228120148,0.050979376,3.28664875,0.904471636,-3.283355951,0.749500667,0.382242837,-0.453561167
0.273048609,-0.681273341,-0.679198921,-0.180214047,-0.228120148,0.050979376,3.28664875,0.904471636,-3.283355951,0.749500667,0.382242837,-0.453561167
0.273048609,-0.681273341,-0.679198921,-0.180214047,-0.228120148,0.050979376,3.28664875,0.904471636,-3.283355951,0.749500667,0.382242837,-0.453561167
0.273048609,-0.681273341,-0.679198921,-0.180214047,-0.228120148,0.050979376,3.28664875,0.904471636,-3.283355951,0.749500667,0.382242837,-0.453561167
0.390157163,-0.706116438,-0.590911984,-0.243367672,-0.178908348,0.132217348,2.289512157,0.558229148,-3.73996377,0.783998603,0.583556002,-0.700283764
0.390157163,-0.706116438,-0.590911984,-0.243367672,-0.178908348,0.132217348,2.289512157,0.558229148,-3.73996377,0.783998603,0.583556002,-0.700283764
0.390157163,-0.706116438,-0.590911984,-0.243367672,-0.178908348,0.132217348,2.289512157,0.558229148,-3.73996377,0.783998603,0.583556002,-0.700283764
0.502606094,-0.684396327,-0.528193951,-0.279507339,0.035318017,0.125178814,2.139754295,0.039537881,-3.903497934,0.753775429,0.760579972,-0.938046978
0.502606094,-0.684396327,-0.528193951,-0.279507339,0.035318017,0.125178814,2.139754295,0.039537881,-3.903497934,0.753775429,0.760579972,-0.938046978
0.604203165,-0.647912979,-0.46383971,-0.207810283,0.253259718,0.085803151,2.921323776,-0.431927592,-3.804291487,0.704841335,0.916070459,-1.180562325
0.604203165,-0.647912979,-0.46383971,-0.207810283,0.253259718,0.085803151,2.921323776,-0.431927592,-3.804291487,0.704841335,0.916070459,-1.180562325
0.604203165,-0.647912979,-0.46383971,-0.207810283,0.253259718,0.085803151,2.921323776,-0.431927592,-3.804291487,0.704841335,0.916070459,-1.180562325
0.604203165,-0.647912979,-0.46383971,-0.207810283,0.253259718,0.085803151,2.921323776,-0.431927592,-3.804291487,0.704841335,0.916070459,-1.180562325
0.604203165,-0.647912979,-0.46383971,-0.207810283,0.253259718,0.085803151,2.921323776,-0.431927592,-3.804291487,0.704841335,0.916070459,-1.180562325
0.604203165,-0.647912979,-0.46383971,-0.207810283,0.253259718,0.085803151,2.921323776,-0.431927592,-3.804291487,0.704841335,0.916070459,-1.180562325
0.679718792,-0.610823691,-0.406050235,-0.178284287,0.057356775,0.134718537,3.124591112,-1.056620121,-3.157448769,0.657100489,1.032305741,-1.410866766
0.679718792,-0.610823691,-0.406050235,-0.178284287,0.057356775,0.134718537,3.124591112,-1.056620121,-3.157448769,0.657100489,1.032305741,-1.410866766
0.679718792,-0.610823691,-0.406050235,-0.178284287,0.057356775,0.134718537,3.124591112,-1.056620121,-3.157448769,0.657100489,1.032305741,-1.410866766
0.679718792,-0.610823691,-0.406050235,-0.178284287,0.057356775,0.134718537,3.124591112,-1.056620121,-3.157448769,0.657100489,1.032305741,-1.410866766
0.679718792,-0.610823691,-0.406050235,-0.178284287,0.057356775,0.134718537,3.124591112,-1.056620121,-3.157448769,0.657100489,1.032305741,-1.410866766
0.732106745,-0.575690508,-0.364142865,-0.164479733,0.231009781,0.01654762,3.317726135,-1.375728846,-2.793077469,0.613448414,1.109238548,-1.623677096
