gravityX,gravityY,gravityZ,accelX,accelY,accelZ,rotRateX,rotRatY,rotRateZ,attPitch,attRoll,attYaw
-0.046547819,0.077663712,-0.995892406,-0.018759623,-0.033306673,-0.004321277,-0.112275504,0.085047826,0.003766136,-0.077741995,-0.046705817,-0.004849058
-0.046547819,0.077663712,-0.995892406,-0.018759623,-0.033306673,-0.004321277,-0.112275504,0.085047826,0.003766136,-0.077741995,-0.046705817,-0.004849058
-0.046547819,0.077663712,-0.995892406,-0.018759623,-0.033306673,-0.004321277,-0.112275504,0.085047826,0.003766136,-0.077741995,-0.046705817,-0.004849058
-0.046547819,0.077663712,-0.995892406,-0.018759623,-0.033306673,-0.004321277,-0.112275504,0.085047826,0.003766136,-0.077741995,-0.046705817,-0.004849058
-0.046547819,0.077663712,-0.995892406,-0.018759623,-0.033306673,-0.004321277,-0.112275504,0.085047826,0.003766136,-0.077741995,-0.046705817,-0.004849058
-0.046547819,0.077663712,-0.995892406,-0.018759623,-0.033306673,-0.004321277,-0.112275504,0.085047826,0.003766136,-0.077741995,-0.046705817,-0.004849058
-0.046547819,0.077663712,-0.995892406,-0.018759623,-0.033306673,-0.004321277,-0.112275504,0.085047826,0.003766136,-0.077741995,-0.046705817,-0.004849058
-0.044453315,0.079898678,-0.995811284,-0.019694444,-0.02115263,0.015617132,-0.101208508,0.124430485,-0.024389496,-0.079983935,-0.044610685,-0.005105597
-0.044453315,0.079898678,-0.995811284,-0.019694444,-0.02115263,0.015617132,-0.101208508,0.124430485,-0.024389496,-0.079983935,-0.044610685,-0.005105597
-0.044453315,0.079898678,-0.995811284,-0.019694444,-0.02115263,0.015617132,-0.101208508,0.124430485,-0.024389496,-0.079983935,-0.044610685,-0.005105597
-0.044453315,0.079898678,-0.995811284,-0.019694444,-0.02115263,0.015617132,-0.101208508,0.124430485,-0.024389496,-0.079983935,-0.044610685,-0.005105597
-0.044453315,0.079898678,-0.995811284,-0.019694444,-0.02115263,0.015617132,-0.101208508,0.124430485,-0.024389496,-0.079983935,-0.044610685,-0.005105597
-0.044453315,0.079898678,-0.995811284,-0.019694444,-0.02115263,0.015617132,-0.101208508,0.124430485,-0.024389496,-0.079983935,-0.044610685,-0.005105597
-0.044453315,0.079898678,-0.995811284,-0.019694444,-0.02115263,0.015617132,-0.101208508,0.124430485,-0.024389496,-0.079983935,-0.044610685,-0.005105597
-0.044453315,0.079898678,-0.995811284,-0.019694444,-0.02115263,0.015617132,-0.101208508,0.124430485,-0.024389496,-0.079983935,-0.044610685,-0.005105597
-0.044453315,0.079898678,-0.995811284,-0.019694444,-0.02115263,0.015617132,-0.101208508,0.124430485,-0.024389496,-0.079983935,-0.044610685,-0.005105597
-0.044453315,0.079898678,-0.995811284,-0.019694444,-0.02115263,0.015617132,-0.101208508,0.124430485,-0.024389496,-0.079983935,-0.044610685,-0.005105597
-0.044453315,0.079898678,-0.995811284,-0.019694444,-0.02115263,0.015617132,-0.101208508,0.124430485,-0.024389496,-0.079983935,-0.044610685,-0.005105597
-0.044453315,0.079898678,-0.995811284,-0.019694444,-0.02115263,0.015617132,-0.101208508,0.124430485,-0.024389496,-0.079983935,-0.044610685,-0.005105597
-0.025084749,0.070411265,-0.997202575,-0.028473429,0.026298657,0.033960998,-0.04415242,0.119386978,-0.060097162,-0.070469574,-0.025149815,-0.004772239
-0.025084749,0.070411265,-0.997202575,-0.028473429,0.026298657,0.033960998,-0.04415242,0.119386978,-0.060097162,-0.070469574,-0.025149815,-0.004772239
-0.025084749,0.070411265,-0.997202575,-0.028473429,0.026298657,0.033960998,-0.04415242,0.119386978,-0.060097162,-0.070469574,-0.025149815,-0.004772239
-0.025084749,0.070411265,-0.997202575,-0.028473429,0.026298657,0.033960998,-0.04415242,0.119386978,-0.060097162,-0.070469574,-0.025149815,-0.004772239
-0.025084749,0.070411265,-0.997202575,-0.028473429,0.026298657,0.033960998,-0.04415242,0.119386978,-0.060097162,-0.070469574,-0.025149815,-0.004772239
-0.025084749,0.070411265,-0.997202575,-0.028473429,0.026298657,0.033960998,-0.04415242,0.119386978,-0.060097162,-0.070469574,-0.025149815,-0.004772239
