gravityX,gravityY,gravityZ,accelX,accelY,accelZ,rotRateX,rotRatY,rotRateZ,attPitch,attRoll,attYaw
-0.948615313,-0.309056759,-0.067915805,0.044761062,0.022435695,0.021544099,0.072508261,0.215520799,-0.065687507,0.314201074,-1.499323603,0.294433678
-0.948615313,-0.309056759,-0.067915805,0.044761062,0.022435695,0.021544099,0.072508261,0.215520799,-0.065687507,0.314201074,-1.499323603,0.294433678
-0.948615313,-0.309056759,-0.067915805,0.044761062,0.022435695,0.021544099,0.072508261,0.215520799,-0.065687507,0.314201074,-1.499323603,0.294433678
-0.948615313,-0.309056759,-0.067915805,0.044761062,0.022435695,0.021544099,0.072508261,0.215520799,-0.065687507,0.314201074,-1.499323603,0.294433678
-0.948615313,-0.309056759,-0.067915805,0.044761062,0.022435695,0.021544099,0.072508261,0.215520799,-0.065687507,0.314201074,-1.499323603,0.294433678
-0.947984993,-0.310363561,-0.070702367,0.050524294,0.011505008,0.037941337,0.096515045,0.140079498,-0.080648132,0.31557545,-1.496352415,0.295759628
-0.947984993,-0.310363561,-0.070702367,0.050524294,0.011505008,0.037941337,0.096515045,0.140079498,-0.080648132,0.31557545,-1.496352415,0.295759628
-0.947984993,-0.310363561,-0.070702367,0.050524294,0.011505008,0.037941337,0.096515045,0.140079498,-0.080648132,0.31557545,-1.496352415,0.295759628
-0.947984993,-0.310363561,-0.070702367,0.050524294,0.011505008,0.037941337,0.096515045,0.140079498,-0.080648132,0.31557545,-1.496352415,0.295759628
-0.947984993,-0.310363561,-0.070702367,0.050524294,0.011505008,0.037941337,0.096515045,0.140079498,-0.080648132,0.31557545,-1.496352415,0.295759628
-0.947984993,-0.310363561,-0.070702367,0.050524294,0.011505008,0.037941337,0.096515045,0.140079498,-0.080648132,0.31557545,-1.496352415,0.295759628
-0.947984993,-0.310363561,-0.070702367,0.050524294,0.011505008,0.037941337,0.096515045,0.140079498,-0.080648132,0.31557545,-1.496352415,0.295759628
-0.947984993,-0.310363561,-0.070702367,0.050524294,0.011505008,0.037941337,0.096515045,0.140079498,-0.080648132,0.31557545,-1.496352415,0.295759628
-0.947984993,-0.310363561,-0.070702367,0.050524294,0.011505008,0.037941337,0.096515045,0.140079498,-0.080648132,0.31557545,-1.496352415,0.295759628
-0.947984993,-0.310363561,-0.070702367,0.050524294,0.011505008,0.037941337,0.096515045,0.140079498,-0.080648132,0.31557545,-1.496352415,0.295759628
-0.947984993,-0.310363561,-0.070702367,0.050524294,0.011505008,0.037941337,0.096515045,0.140079498,-0.080648132,0.31557545,-1.496352415,0.295759628
-0.947225153,-0.312327385,-0.072222792,0.031362414,0.056193471,0.030092895,0.176855668,0.113792628,-0.111429006,0.317641997,-1.494696869,0.298232456
-0.947225153,-0.312327385,-0.072222792,0.031362414,0.056193471,0.030092895,0.176855668,0.113792628,-0.111429006,0.317641997,-1.494696869,0.298232456
-0.947225153,-0.312327385,-0.072222792,0.031362414,0.056193471,0.030092895,0.176855668,0.113792628,-0.111429006,0.317641997,-1.494696869,0.298232456
-0.947225153,-0.312327385,-0.072222792,0.031362414,0.056193471,0.030092895,0.176855668,0.113792628,-0.111429006,0.317641997,-1.494696869,0.298232456
-0.947225153,-0.312327385,-0.072222792,0.031362414,0.056193471,0.030092895,0.176855668,0.113792628,-0.111429006,0.317641997,-1.494696869,0.298232456
-0.947225153,-0.312327385,-0.072222792,0.031362414,0.056193471,0.030092895,0.176855668,0.113792628,-0.111429006,0.317641997,-1.494696869,0.298232456
-0.947225153,-0.312327385,-0.072222792,0.031362414,0.056193471,0.030092895,0.176855668,0.113792628,-0.111429006,0.317641997,-1.494696869,0.298232456
-0.947225153,-0.312327385,-0.072222792,0.031362414,0.056193471,0.030092895,0.176855668,0.113792628,-0.111429006,0.317641997,-1.494696869,0.298232456
-0.947225153,-0.312327385,-0.072222792,0.031362414,0.056193471,0.030092895,0.176855668,0.113792628,-0.111429006,0.317641997,-1.494696869,0.298232456
-0.947225153,-0.312327385,-0.072222792,0.031362414,0.056193471,0.030092895,0.176855668,0.113792628,-0.111429006,0.317641997,-1.494696869,0.298232456
-0.947225153,-0.312327385,-0.072222792,0.031362414,0.056193471,0.030092895,0.176855668,0.113792628,-0.111429006,0.317641997,-1.494696869,0.298232456
-0.947225153,-0.312327385,-0.072222792,0.031362414,0.056193471,0.030092895,0.176855668,0.113792628,-0.111429006,0.317641997,-1.494696869,0.298232456
-0.946344912,-0.314931929,-0.072448581,0.007014453,0.005148172,0.021391928,0.255938053,0.08319287,-0.111199178,0.320384936,-1.494389158,0.302986919
-0.946344912,-0.314931929,-0.072448581,0.007014453,0.005148172,0.021391928,0.255938053,0.08319287,-0.111199178,0.320384936,-1.494389158,0.302986919
-0.946344912,-0.314931929,-0.072448581,0.007014453,0.005148172,0.021391928,0.255938053,0.08319287,-0.111199178,0.320384936,-1.494389158,0.302986919
-0.946344912,-0.314931929,-0.072448581,0.007014453,0.005148172,0.021391928,0.255938053,0.08319287,-0.111199178,0.320384936,-1.494389158,0.302986919
-0.946344912,-0.314931929,-0.072448581,0.007014453,0.005148172,0.021391928,0.255938053,0.08319287,-0.111199178,0.320384936,-1.494389158,0.302986919
-0.946344912,-0.314931929,-0.072448581,0.007014453,0.005148172,0.021391928,0.255938053,0.08319287,-0.111199178,0.320384936,-1.494389158,0.302986919
-0.946344912,-0.314931929,-0.072448581,0.007014453,0.005148172,0.021391928,0.255938053,0.08319287,-0.111199178,0.320384936,-1.494389158,0.302986919
-0.946344912,-0.314931929,-0.072448581,0.007014453,0.005148172,0.021391928,0.255938053,0.08319287,-0.111199178,0.320384936,-1.494389158,0.302986919
-0.946344912,-0.314931929,-0.072448581,0.007014453,0.005148172,0.021391928,0.255938053,0.08319287,-0.111199178,0.320384936,-1.494389158,0.302986919
-0.946344912,-0.314931929,-0.072448581,0.007014453,0.005148172,0.021391928,0.255938053,0.08319287,-0.111199178,0.320384936,-1.494389158,0.302986919
-0.946344912,-0.314931929,-0.072448581,0.007014453,0.005148172,0.021391928,0.255938053,0.08319287,-0.111199178,0.320384936,-1.494389158,0.302986919
-0.946344912,-0.314931929,-0.072448581,0.007014453,0.005148172,0.021391928,0.255938053,0.08319287,-0.111199178,0.320384936,-1.494389158,0.302986919
-0.945504844,-0.317525715,-0.072097965,-0.018102646,-0.042718947,0.022720098,0.286212116,0.071937874,-0.126727805,0.32311903,-1.494690206,0.308477397
-0.945504844,-0.317525715,-0.072097965,-0.018102646,-0.042718947,0.022720098,0.286212116,0.071937874,-0.126727805,0.32311903,-1.494690206,0.308477397
-0.945504844,-0.317525715,-0.072097965,-0.018102646,-0.042718947,0.022720098,0.286212116,0.071937874,-0.126727805,0.32311903,-1.494690206,0.308477397
-0.945504844,-0.317525715,-0.072097965,-0.018102646,-0.042718947,0.022720098,0.286212116,0.071937874,-0.126727805,0.32311903,-1.494690206,0.308477397
-0.945504844,-0.317525715,-0.072097965,-0.018102646,-0.042718947,0.022720098,0.286212116,0.071937874,-0.126727805,0.32311903,-1.494690206,0.308477397
-0.945504844,-0.317525715,-0.072097965,-0.018102646,-0.042718947,0.022720098,0.286212116,0.071937874,-0.126727805,0.32311903,-1.494690206,0.308477397
