gravityX,gravityY,gravityZ,accelX,accelY,accelZ,rotRateX,rotRatY,rotRateZ,attPitch,attRoll,attYaw
-0.930566728,-0.326974392,-0.164721057,0.009729445,0.029122859,-0.007413447,-0.209057271,0.06536188,0.005742628,0.333100202,-1.395599555,0.280082143
-0.930566728,-0.326974392,-0.164721057,0.009729445,0.029122859,-0.007413447,-0.209057271,0.06536188,0.005742628,0.333100202,-1.395599555,0.280082143
-0.930566728,-0.326974392,-0.164721057,0.009729445,0.029122859,-0.007413447,-0.209057271,0.06536188,0.005742628,0.333100202,-1.395599555,0.280082143
-0.929970741,-0.326633781,-0.168714717,-0.001960099,0.063282222,0.019590795,-0.026581241,0.069331333,-0.002888837,0.332739792,-1.391328893,0.276064693
-0.929970741,-0.326633781,-0.168714717,-0.001960099,0.063282222,0.019590795,-0.026581241,0.069331333,-0.002888837,0.332739792,-1.391328893,0.276064693
-0.929970741,-0.326633781,-0.168714717,-0.001960099,0.063282222,0.019590795,-0.026581241,0.069331333,-0.002888837,0.332739792,-1.391328893,0.276064693
-0.929970741,-0.326633781,-0.168714717,-0.001960099,0.063282222,0.019590795,-0.026581241,0.069331333,-0.002888837,0.332739792,-1.391328893,0.276064693
-0.929970741,-0.326633781,-0.168714717,-0.001960099,0.063282222,0.019590795,-0.026581241,0.069331333,-0.002888837,0.332739792,-1.391328893,0.276064693
-0.929970741,-0.326633781,-0.168714717,-0.001960099,0.063282222,0.019590795,-0.026581241,0.069331333,-0.002888837,0.332739792,-1.391328893,0.276064693
-0.929970741,-0.326633781,-0.168714717,-0.001960099,0.063282222,0.019590795,-0.026581241,0.069331333,-0.002888837,0.332739792,-1.391328893,0.276064693
-0.929970741,-0.326633781,-0.168714717,-0.001960099,0.063282222,0.019590795,-0.026581241,0.069331333,-0.002888837,0.332739792,-1.391328893,0.276064693
-0.929970741,-0.326633781,-0.168714717,-0.001960099,0.063282222,0.019590795,-0.026581241,0.069331333,-0.002888837,0.332739792,-1.391328893,0.276064693
-0.929970741,-0.326633781,-0.168714717,-0.001960099,0.063282222,0.019590795,-0.026581241,0.069331333,-0.002888837,0.332739792,-1.391328893,0.276064693
-0.929970741,-0.326633781,-0.168714717,-0.001960099,0.063282222,0.019590795,-0.026581241,0.069331333,-0.002888837,0.332739792,-1.391328893,0.276064693
-0.929970741,-0.326633781,-0.168714717,-0.001960099,0.063282222,0.019590795,-0.026581241,0.069331333,-0.002888837,0.332739792,-1.391328893,0.276064693
-0.929970741,-0.326633781,-0.168714717,-0.001960099,0.063282222,0.019590795,-0.026581241,0.069331333,-0.002888837,0.332739792,-1.391328893,0.276064693
-0.929970741,-0.326633781,-0.168714717,-0.001960099,0.063282222,0.019590795,-0.026581241,0.069331333,-0.002888837,0.332739792,-1.391328893,0.276064693
-0.929970741,-0.326633781,-0.168714717,-0.001960099,0.063282222,0.019590795,-0.026581241,0.069331333,-0.002888837,0.332739792,-1.391328893,0.276064693
-0.929970741,-0.326633781,-0.168714717,-0.001960099,0.063282222,0.019590795,-0.026581241,0.069331333,-0.002888837,0.332739792,-1.391328893,0.276064693
-0.929970741,-0.326633781,-0.168714717,-0.001960099,0.063282222,0.019590795,-0.026581241,0.069331333,-0.002888837,0.332739792,-1.391328893,0.276064693
-0.929970741,-0.326633781,-0.168714717,-0.001960099,0.063282222,0.019590795,-0.026581241,0.069331333,-0.002888837,0.332739792,-1.391328893,0.276064693
-0.929970741,-0.326633781,-0.168714717,-0.001960099,0.063282222,0.019590795,-0.026581241,0.069331333,-0.002888837,0.332739792,-1.391328893,0.276064693
-0.929970741,-0.326633781,-0.168714717,-0.001960099,0.063282222,0.019590795,-0.026581241,0.069331333,-0.002888837,0.332739792,-1.391328893,0.276064693
