gravityX,gravityY,gravityZ,accelX,accelY,accelZ,rotRateX,rotRatY,rotRateZ,attPitch,attRoll,attYaw
-0.070232421,-0.187772751,-0.9796983,0.00091172,0.012968019,0.003776729,0.027240645,-0.010195441,-0.00184408,0.188894072,-0.071565374,0.006613305
-0.070232421,-0.187772751,-0.9796983,0.00091172,0.012968019,0.003776729,0.027240645,-0.010195441,-0.00184408,0.188894072,-0.071565374,0.006613305
-0.070232421,-0.187772751,-0.9796983,0.00091172,0.012968019,0.003776729,0.027240645,-0.010195441,-0.00184408,0.188894072,-0.071565374,0.006613305
-0.070232421,-0.187772751,-0.9796983,0.00091172,0.012968019,0.003776729,0.027240645,-0.010195441,-0.00184408,0.188894072,-0.071565374,0.006613305
-0.070232421,-0.187772751,-0.9796983,0.00091172,0.012968019,0.003776729,0.027240645,-0.010195441,-0.00184408,0.188894072,-0.071565374,0.006613305
-0.070543371,-0.188505441,-0.979535282,0.000795424,0.003935069,0.017453372,0.043593798,-0.02022516,0.020816546,0.189640078,-0.071893063,0.006903614
-0.070543371,-0.188505441,-0.979535282,0.000795424,0.003935069,0.017453372,0.043593798,-0.02022516,0.020816546,0.189640078,-0.071893063,0.006903614
-0.070543371,-0.188505441,-0.979535282,0.000795424,0.003935069,0.017453372,0.043593798,-0.02022516,0.020816546,0.189640078,-0.071893063,0.006903614
-0.070543371,-0.188505441,-0.979535282,0.000795424,0.003935069,0.017453372,0.043593798,-0.02022516,0.020816546,0.189640078,-0.071893063,0.006903614
-0.070543371,-0.188505441,-0.979535282,0.000795424,0.003935069,0.017453372,0.043593798,-0.02022516,0.020816546,0.189640078,-0.071893063,0.006903614
-0.070543371,-0.188505441,-0.979535282,0.000795424,0.003935069,0.017453372,0.043593798,-0.02022516,0.020816546,0.189640078,-0.071893063,0.006903614
-0.070543371,-0.188505441,-0.979535282,0.000795424,0.003935069,0.017453372,0.043593798,-0.02022516,0.020816546,0.189640078,-0.071893063,0.006903614
-0.071105599,-0.189425692,-0.979317069,-0.003158949,0.00459592,0.011162162,0.051097244,-0.027860574,0.023874067,0.190577222,-0.072480146,0.007421761
-0.071105599,-0.189425692,-0.979317069,-0.003158949,0.00459592,0.011162162,0.051097244,-0.027860574,0.023874067,0.190577222,-0.072480146,0.007421761
-0.071105599,-0.189425692,-0.979317069,-0.003158949,0.00459592,0.011162162,0.051097244,-0.027860574,0.023874067,0.190577222,-0.072480146,0.007421761
-0.071105599,-0.189425692,-0.979317069,-0.003158949,0.00459592,0.011162162,0.051097244,-0.027860574,0.023874067,0.190577222,-0.072480146,0.007421761
-0.071105599,-0.189425692,-0.979317069,-0.003158949,0.00459592,0.011162162,0.051097244,-0.027860574,0.023874067,0.190577222,-0.072480146,0.007421761
-0.071105599,-0.189425692,-0.979317069,-0.003158949,0.00459592,0.011162162,0.051097244,-0.027860574,0.023874067,0.190577222,-0.072480146,0.007421761
-0.071105599,-0.189425692,-0.979317069,-0.003158949,0.00459592,0.011162162,0.051097244,-0.027860574,0.023874067,0.190577222,-0.072480146,0.007421761
