TimeInterval,Activity,Accel.x,Accel.y,Accel.z,RotRate.x,RotRate.y,RotRate.z,Gravity.x,Gravity.y,Gravity.z,Attitude.pitch,Attitude.roll,Attitude.yaw,AccumulatedRateGravity,PeakRate
0,0,0.024780139,0.075874954,0.080378532,1.363884449,0.100133397,0.076728344,-0.059722733,0.125769868,-0.990260124,-0.126103822,-0.060237183,0.021171657,-0.063715864,-0.144842162
0,0,0.024780139,0.075874954,0.080378532,1.363884449,0.100133397,0.076728344,-0.059722733,0.125769868,-0.990260124,-0.126103822,-0.060237183,0.021171657,-0.067346333,-0.144842162
0,0,0.024780139,0.075874954,0.080378532,1.363884449,0.100133397,0.076728344,-0.059722733,0.125769868,-0.990260124,-0.126103822,-0.060237183,0.021171657,-0.070976802,-0.144842162
0,0,0.024780139,0.075874954,0.080378532,1.363884449,0.100133397,0.076728344,-0.059722733,0.125769868,-0.990260124,-0.126103822,-0.060237183,0.021171657,-0.074607271,-0.144842162
0,0,0.024780139,0.075874954,0.080378532,1.363884449,0.100133397,0.076728344,-0.059722733,0.125769868,-0.990260124,-0.126103822,-0.060237183,0.021171657,-0.078237739,-0.144842162
0,0,0.024780139,0.075874954,0.080378532,1.363884449,0.100133397,0.076728344,-0.059722733,0.125769868,-0.990260124,-0.126103822,-0.060237183,0.021171657,-0.081868208,-0.144842162
0,0,0.037751861,0.028767399,-0.018197894,2.194121599,0.077986814,0.081398465,-0.054750141,0.047892682,-0.997350872,-0.04791101,-0.054840523,0.02577968,-0.08655336,-0.197576298
0,0,0.037751861,0.028767399,-0.018197894,2.194121599,0.077986814,0.081398465,-0.054750141,0.047892682,-0.997350872,-0.04791101,-0.054840523,0.02577968,-0.091238511,-0.197576298
0,0,0.037751861,0.028767399,-0.018197894,2.194121599,0.077986814,0.081398465,-0.054750141,0.047892682,-0.997350872,-0.04791101,-0.054840523,0.02577968,-0.093384376,-0.197576298
0,0,0.037751861,0.028767399,-0.018197894,2.194121599,0.077986814,0.081398465,-0.054750141,0.047892682,-0.997350872,-0.04791101,-0.054840523,0.02577968,-0.09553024,-0.197576298
0,0,0.037751861,0.028767399,-0.018197894,2.194121599,0.077986814,0.081398465,-0.054750141,0.047892682,-0.997350872,-0.04791101,-0.054840523,0.02577968,-0.097676105,-0.197576298
0,0,0.037751861,0.028767399,-0.018197894,2.194121599,0.077986814,0.081398465,-0.054750141,0.047892682,-0.997350872,-0.04791101,-0.054840523,0.02577968,-0.099821969,-0.197576298
0,0,-0.003285937,0.047535472,0.014479399,2.118330956,0.25499776,0.284088075,-0.048822824,-0.035313308,-0.998183012,0.03532065,-0.048872749,0.039272147,-0.1059363,-0.395999604
0,0,-0.003285937,0.047535472,0.014479399,2.118330956,0.25499776,0.284088075,-0.048822824,-0.035313308,-0.998183012,0.03532065,-0.048872749,0.039272147,-0.112050631,-0.395999604
0,0,-0.003285937,0.047535472,0.014479399,2.118330956,0.25499776,0.284088075,-0.048822824,-0.035313308,-0.998183012,0.03532065,-0.048872749,0.039272147,-0.118739973,-0.395999604
0,0,-0.003285937,0.047535472,0.014479399,2.118330956,0.25499776,0.284088075,-0.048822824,-0.035313308,-0.998183012,0.03532065,-0.048872749,0.039272147,-0.125429315,-0.395999604
0,0,-0.003285937,0.047535472,0.014479399,2.118330956,0.25499776,0.284088075,-0.048822824,-0.035313308,-0.998183012,0.03532065,-0.048872749,0.039272147,-0.132118657,-0.395999604
0,0,-0.003285937,0.047535472,0.014479399,2.118330956,0.25499776,0.284088075,-0.048822824,-0.035313308,-0.998183012,0.03532065,-0.048872749,0.039272147,-0.138807999,-0.395999604
0,0,-0.0192753,0.039169207,-0.015320122,2.405482531,0.433086067,0.667332232,-0.037227988,-0.124054052,-0.99157685,0.124374461,-0.037526604,0.061789503,-0.15367712,-0.80498855
0,0,-0.0192753,0.039169207,-0.015320122,2.405482531,0.433086067,0.667332232,-0.037227988,-0.124054052,-0.99157685,0.124374461,-0.037526604,0.061789503,-0.168546241,-0.80498855
0,0,-0.0192753,0.039169207,-0.015320122,2.405482531,0.433086067,0.667332232,-0.037227988,-0.124054052,-0.99157685,0.124374461,-0.037526604,0.061789503,-0.18339216,-0.80498855
0,0,-0.0192753,0.039169207,-0.015320122,2.405482531,0.433086067,0.667332232,-0.037227988,-0.124054052,-0.99157685,0.124374461,-0.037526604,0.061789503,-0.198238079,-0.80498855
0,0,-0.0192753,0.039169207,-0.015320122,2.405482531,0.433086067,0.667332232,-0.037227988,-0.124054052,-0.99157685,0.124374461,-0.037526604,0.061789503,-0.213083998,-0.80498855
0,0,-0.0192753,0.039169207,-0.015320122,2.405482531,0.433086067,0.667332232,-0.037227988,-0.124054052,-0.99157685,0.124374461,-0.037526604,0.061789503,-0.227929917,-0.80498855
0,0,0.016807709,0.047669277,0.019007623,2.421074152,0.39575994,0.74409169,-0.024101391,-0.220078558,-0.975184381,0.221895,-0.024709673,0.095731551,-0.244097588,-0.871076126
0,0,0.016807709,0.047669277,0.019007623,2.421074152,0.39575994,0.74409169,-0.024101391,-0.220078558,-0.975184381,0.221895,-0.024709673,0.095731551,-0.260265258,-0.871076126
