2020-10-16 01:09:56.941982-0400 DecontaminAide WatchKit Extension[429:592843] Motion: -1.0728836059570312e-06, 0.12680993974208832, 0.2625095844268799, -0.956560492515564, 0.02290928363800049, -0.018201112747192383, 0.010485053062438965, -0.1710122972726822, 0.08741824328899384, -0.09291346371173859, 0.13180013971890023, -0.26562208458698716, 0.017633239331633705
2020-10-16 01:09:56.950803-0400 DecontaminAide WatchKit Extension[429:592843] Motion: -1.0728836059570312e-06, 0.12680993974208832, 0.2625095844268799, -0.956560492515564, 0.02290928363800049, -0.018201112747192383, 0.010485053062438965, -0.1710122972726822, 0.08741824328899384, -0.09291346371173859, 0.13180013971890023, -0.26562208458698716, 0.017633239331633705
2020-10-16 01:09:56.952346-0400 DecontaminAide WatchKit Extension[429:592843] Motion: -9.5367431640625e-07, 0.12680993974208832, 0.2625095844268799, -0.956560492515564, 0.02290928363800049, -0.018201112747192383, 0.010485053062438965, -0.1710122972726822, 0.08741824328899384, -0.09291346371173859, 0.13180013971890023, -0.26562208458698716, 0.017633239331633705
2020-10-16 01:09:56.954766-0400 DecontaminAide WatchKit Extension[429:592843] Motion: -9.5367431640625e-07, 0.12680993974208832, 0.2625095844268799, -0.956560492515564, 0.02290928363800049, -0.018201112747192383, 0.010485053062438965, -0.1710122972726822, 0.08741824328899384, -0.09291346371173859, 0.13180013971890023, -0.26562208458698716, 0.017633239331633705
2020-10-16 01:09:56.956173-0400 DecontaminAide WatchKit Extension[429:592843] Motion: -1.9073486328125e-06, 0.12680993974208832, 0.2625095844268799, -0.956560492515564, 0.02290928363800049, -0.018201112747192383, 0.010485053062438965, -0.1710122972726822, 0.08741824328899384, -0.09291346371173859, 0.13180013971890023, -0.26562208458698716, 0.017633239331633705
2020-10-16 01:09:56.957558-0400 DecontaminAide WatchKit Extension[429:592843] Motion: -9.5367431640625e-07, 0.12680993974208832, 0.2625095844268799, -0.956560492515564, 0.02290928363800049, -0.018201112747192383, 0.010485053062438965, -0.1710122972726822, 0.08741824328899384, -0.09291346371173859, 0.13180013971890023, -0.26562208458698716, 0.017633239331633705
2020-10-16 01:09:56.958669-0400 DecontaminAide WatchKit Extension[429:592843] Motion: -9.5367431640625e-07, 0.12680993974208832, 0.2625095844268799, -0.956560492515564, 0.02290928363800049, -0.018201112747192383, 0.010485053062438965, -0.1710122972726822, 0.08741824328899384, -0.09291346371173859, 0.13180013971890023, -0.26562208458698716, 0.017633239331633705
2020-10-16 01:09:56.962354-0400 DecontaminAide WatchKit Extension[429:592843] Motion: -9.5367431640625e-07, 0.12680993974208832, 0.2625095844268799, -0.956560492515564, 0.02290928363800049, -0.018201112747192383, 0.010485053062438965, -0.1710122972726822, 0.08741824328899384, -0.09291346371173859, 0.13180013971890023, -0.26562208458698716, 0.017633239331633705
2020-10-16 01:09:56.963542-0400 DecontaminAide WatchKit Extension[429:592843] Motion: -9.5367431640625e-07, 0.12680993974208832, 0.2625095844268799, -0.956560492515564, 0.02290928363800049, -0.018201112747192383, 0.010485053062438965, -0.1710122972726822, 0.08741824328899384, -0.09291346371173859, 0.13180013971890023, -0.26562208458698716, 0.017633239331633705
2020-10-16 01:09:56.964679-0400 DecontaminAide WatchKit Extension[429:592843] Motion: -9.5367431640625e-07, 0.12680993974208832, 0.2625095844268799, -0.956560492515564, 0.02290928363800049, -0.018201112747192383, 0.010485053062438965, -0.1710122972726822, 0.08741824328899384, -0.09291346371173859, 0.13180013971890023, -0.26562208458698716, 0.017633239331633705
2020-10-16 01:09:56.970801-0400 DecontaminAide WatchKit Extension[429:592843] Motion: -2.0265579223632812e-06, 0.12680993974208832, 0.2625095844268799, -0.956560492515564, 0.02290928363800049, -0.018201112747192383, 0.010485053062438965, -0.1710122972726822, 0.08741824328899384, -0.09291346371173859, 0.13180013971890023, -0.26562208458698716, 0.017633239331633705
2020-10-16 01:09:56.972401-0400 DecontaminAide WatchKit Extension[429:592843] Motion: -1.0728836059570312e-06, 0.12680993974208832, 0.2625095844268799, -0.956560492515564, 0.02290928363800049, -0.018201112747192383, 0.010485053062438965, -0.1710122972726822, 0.08741824328899384, -0.09291346371173859, 0.13180013971890023, -0.26562208458698716, 0.017633239331633705
2020-10-16 01:09:56.973706-0400 DecontaminAide WatchKit Extension[429:592843] Motion: -1.0728836059570312e-06, 0.12680993974208832, 0.2625095844268799, -0.956560492515564, 0.02290928363800049, -0.018201112747192383, 0.010485053062438965, -0.1710122972726822, 0.08741824328899384, -0.09291346371173859, 0.13180013971890023, -0.26562208458698716, 0.017633239331633705
2020-10-16 01:09:56.976195-0400 DecontaminAide WatchKit Extension[429:592843] Motion: -2.0265579223632812e-06, 0.12680993974208832, 0.2625095844268799, -0.956560492515564, 0.02290928363800049, -0.018201112747192383, 0.010485053062438965, -0.1710122972726822, 0.08741824328899384, -0.09291346371173859, 0.13180013971890023, -0.26562208458698716, 0.017633239331633705
2020-10-16 01:09:56.977403-0400 DecontaminAide WatchKit Extension[429:592843] Motion: -1.9073486328125e-06, 0.12680993974208832, 0.2625095844268799, -0.956560492515564, 0.02290928363800049, -0.018201112747192383, 0.010485053062438965, -0.1710122972726822, 0.08741824328899384, -0.09291346371173859, 0.13180013971890023, -0.26562208458698716, 0.017633239331633705
] Motion: -1.0728836059570312e-06, 0.12680993974208832, 0.2625095844268799, -0.956560492515564, 0.02290928363800049, -0.018201112747192383, 0.010485053062438965, -0.1710122972726822, 0.08741824328899384, -0.09291346371173859, 0.13180013971890023, -0.26562208458698716, 0.017633239331633705
