TimeInterval,Activity,Accel.x,Accel.y,Accel.z,RotRate.x,RotRate.y,RotRate.z,Gravity.x,Gravity.y,Gravity.z,Attitude.pitch,Attitude.roll,Attitude.yaw,AccumulatedRateGravity,PeakRate
1,1,0.011711199,-0.002159894,0.005170405,0.073469371,-0.018704997,-0.001051954,-0.041557353,-0.370046616,-0.928083241,0.379059204,-0.044747722,0.166743611,-0.005400576,-0.036265113
1,1,0.011711199,-0.002159894,0.005170405,0.073469371,-0.018704997,-0.001051954,-0.041557353,-0.370046616,-0.928083241,0.379059204,-0.044747722,0.166743611,-0.005303247,-0.036265113
1,1,0.011711199,-0.002159894,0.005170405,0.073469371,-0.018704997,-0.001051954,-0.041557353,-0.370046616,-0.928083241,0.379059204,-0.044747722,0.166743611,-0.005205917,-0.036265113
1,1,0.001417406,-0.010319829,0.004246891,0.009906736,-0.020963879,0.003724,-0.042188849,-0.371331871,-0.927541256,0.380443056,-0.045453281,0.166795386,-0.005127235,-0.036265113
1,1,0.001417406,-0.010319829,0.004246891,0.009906736,-0.020963879,0.003724,-0.042188849,-0.371331871,-0.927541256,0.380443056,-0.045453281,0.166795386,-0.005048553,-0.036265113
1,1,0.001417406,-0.010319829,0.004246891,0.009906736,-0.020963879,0.003724,-0.042188849,-0.371331871,-0.927541256,0.380443056,-0.045453281,0.166795386,-0.004245002,-0.036265113
1,1,0.001417406,-0.010319829,0.004246891,0.009906736,-0.020963879,0.003724,-0.042188849,-0.371331871,-0.927541256,0.380443056,-0.045453281,0.166795386,-0.003441451,-0.036265113
1,1,-0.000120912,-0.005449861,0.011001348,0.034777161,0.005098699,0.000602082,-0.042008568,-0.371669978,-0.927414,0.380807219,-0.045265515,0.166833196,-0.002794436,-0.036265113
1,1,-0.000120912,-0.005449861,0.011001348,0.034777161,0.005098699,0.000602082,-0.042008568,-0.371669978,-0.927414,0.380807219,-0.045265515,0.166833196,-0.002147421,-0.031846418
2,1,-0.000120912,-0.005449861,0.011001348,0.034777161,0.005098699,0.000602082,-0.042008568,-0.371669978,-0.927414,0.380807219,-0.045265515,0.166833196,-0.001796412,-0.031846418
2,1,-0.000120912,-0.005449861,0.011001348,0.034777161,0.005098699,0.000602082,-0.042008568,-0.371669978,-0.927414,0.380807219,-0.045265515,0.166833196,-0.001445403,-0.031846418
2,1,0.004874311,0.018788427,-0.003919005,0.06440296,-0.03200664,-0.003081868,-0.042380355,-0.375293523,-0.925936639,0.384713417,-0.045738332,0.166710921,-0.000773385,-0.031846418
2,1,0.004874311,0.018788427,-0.003919005,0.06440296,-0.03200664,-0.003081868,-0.042380355,-0.375293523,-0.925936639,0.384713417,-0.045738332,0.166710921,-0.000101367,-0.031846418
2,1,0.004874311,0.018788427,-0.003919005,0.06440296,-0.03200664,-0.003081868,-0.042380355,-0.375293523,-0.925936639,0.384713417,-0.045738332,0.166710921,0.000778283,0.013368774
2,1,0.004874311,0.018788427,-0.003919005,0.06440296,-0.03200664,-0.003081868,-0.042380355,-0.375293523,-0.925936639,0.384713417,-0.045738332,0.166710921,0.001657932,0.013368774
2,1,-0.016945641,0.001739413,0.006613672,0.037088767,0.027359881,0.00335414,-0.042273659,-0.376722842,-0.925360918,0.386255938,-0.045651685,0.166780562,0.001995286,0.013368774
2,1,-0.016945641,0.001739413,0.006613672,0.037088767,0.027359881,0.00335414,-0.042273659,-0.376722842,-0.925360918,0.386255938,-0.045651685,0.166780562,0.002332639,0.013368774
2,1,-0.016945641,0.001739413,0.006613672,0.037088767,0.027359881,0.00335414,-0.042273659,-0.376722842,-0.925360918,0.386255938,-0.045651685,0.166780562,0.002090652,0.013368774
2,1,-0.016945641,0.001739413,0.006613672,0.037088767,0.027359881,0.00335414,-0.042273659,-0.376722842,-0.925360918,0.386255938,-0.045651685,0.166780562,0.001848665,0.013368774
2,1,-0.001116887,-0.001276106,0.015543461,0.033705249,0.027508531,-0.013573337,-0.040859975,-0.377506673,-0.925104976,0.387102255,-0.044139247,0.166817624,0.001922152,0.013368774
2,1,-0.001116887,-0.001276106,0.015543461,0.033705249,0.027508531,-0.013573337,-0.040859975,-0.377506673,-0.925104976,0.387102255,-0.044139247,0.166817624,0.001995639,0.013368774
2,1,-0.001116887,-0.001276106,0.015543461,0.033705249,0.027508531,-0.013573337,-0.040859975,-0.377506673,-0.925104976,0.387102255,-0.044139247,0.166817624,0.00195018,0.013368774
2,1,-0.001116887,-0.001276106,0.015543461,0.033705249,0.027508531,-0.013573337,-0.040859975,-0.377506673,-0.925104976,0.387102255,-0.044139247,0.166817624,0.00190472,0.013368774
2,1,-0.003585726,0.005646676,-0.004129589,0.06847965,0.069859385,-0.037884377,-0.039657611,-0.379546583,-0.924322307,0.389306151,-0.042878229,0.166289853,0.001959098,0.013368774
